Checked,Protein FDR Confidence: Combined,Master,Accession,Description,Exp. q-value: Combined,Sum PEP Score,Coverage [%],# Peptides,# PSMs,# Unique Peptides,# AAs,MW [kDa],calc. pI,Score Sequest HT: A Sequest HT,Score Sequest HT: B Sequest HT,Score Sequest HT: C Sequest HT,Score Sequest HT: D Sequest HT,Score Sequest HT: E Sequest HT,Score Sequest HT: F Sequest HT,Score Sequest HT: G Sequest HT,Score Sequest HT: H Sequest HT,Score Sequest HT: I Sequest HT,Score Sequest HT: J Sequest HT,Score Sequest HT: K Sequest HT,Score Sequest HT: L Sequest HT,# PSMs (by Search Engine): A Sequest HT,# PSMs (by Search Engine): B Sequest HT,# PSMs (by Search Engine): C Sequest HT,# PSMs (by Search Engine): D Sequest HT,# PSMs (by Search Engine): E Sequest HT,# PSMs (by Search Engine): F Sequest HT,# PSMs (by Search Engine): G Sequest HT,# PSMs (by Search Engine): H Sequest HT,# PSMs (by Search Engine): I Sequest HT,# PSMs (by Search Engine): J Sequest HT,# PSMs (by Search Engine): K Sequest HT,# PSMs (by Search Engine): L Sequest HT,# Peptides (by Search Engine): A Sequest HT,# Peptides (by Search Engine): B Sequest HT,# Peptides (by Search Engine): C Sequest HT,# Peptides (by Search Engine): D Sequest HT,# Peptides (by Search Engine): E Sequest HT,# Peptides (by Search Engine): F Sequest HT,# Peptides (by Search Engine): G Sequest HT,# Peptides (by Search Engine): H Sequest HT,# Peptides (by Search Engine): I Sequest HT,# Peptides (by Search Engine): J Sequest HT,# Peptides (by Search Engine): K Sequest HT,# Peptides (by Search Engine): L Sequest HT,# Protein Pathway Groups,# Razor Peptides,Abundances (Normalized): F1: Sample,Abundances (Normalized): F2: Sample,Abundances (Normalized): F3: Sample,Abundances (Normalized): F4: Sample,Abundances (Normalized): F5: Sample,Abundances (Normalized): F6: Sample,Abundances (Normalized): F7: Sample,Abundances (Normalized): F8: Sample,Abundances (Normalized): F9: Sample,Abundances (Normalized): F10: Sample,Abundances (Normalized): F11: Sample,Abundances (Normalized): F12: Sample,Abundance: F1: Sample,Abundance: F2: Sample,Abundance: F3: Sample,Abundance: F4: Sample,Abundance: F5: Sample,Abundance: F6: Sample,Abundance: F7: Sample,Abundance: F8: Sample,Abundance: F9: Sample,Abundance: F10: Sample,Abundance: F11: Sample,Abundance: F12: Sample,Abundances Count: F1: Sample,Abundances Count: F2: Sample,Abundances Count: F3: Sample,Abundances Count: F4: Sample,Abundances Count: F5: Sample,Abundances Count: F6: Sample,Abundances Count: F7: Sample,Abundances Count: F8: Sample,Abundances Count: F9: Sample,Abundances Count: F10: Sample,Abundances Count: F11: Sample,Abundances Count: F12: Sample,Found in Sample: [S1] F1: Sample,Found in Sample: [S2] F2: Sample,Found in Sample: [S3] F3: Sample,Found in Sample: [S4] F4: Sample,Found in Sample: [S5] F5: Sample,Found in Sample: [S6] F6: Sample,Found in Sample: [S7] F7: Sample,Found in Sample: [S8] F8: Sample,Found in Sample: [S9] F9: Sample,Found in Sample: [S10] F10: Sample,Found in Sample: [S11] F11: Sample,Found in Sample: [S12] F12: Sample,# Protein Groups,Modifications,,,,,,,,,,,,
FALSE,High,Master Protein,Q02874,Core histone macro-H2A.1 OS=Rattus norvegicus OX=10116 GN=Macroh2a1 PE=1 SV=4,0,8.804,11,2,6,2,371,39.5,9.79,3.95,3.76,,,,,,,2.94,4.69,,8.6,1,1,,,,,,,1,1,,2,1,1,,,,,,,1,1,,2,0,0,783541.136,2450935.22,,,647929.5262,2061140.095,,,1439153.916,1347295.191,,2913594.242,556605.25,1191174.625,,,246455.6563,1359146.375,,,870263.6875,930157.125,,1971152.5,1,1,,,1,1,,,1,1,,1,High,High,Not Found,Not Found,Peak Found,Peak Found,Not Found,Not Found,High,High,Not Found,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,A0A0G2K9C0,Vasodilator-stimulated phosphoprotein OS=Rattus norvegicus OX=10116 GN=Vasp PE=1 SV=1,0,8.803,10,2,5,2,375,39.6,8.37,4.35,,1.95,,3.69,8.03,,,,,,,1,,1,,1,2,,,,,,,1,,1,,1,2,,,,,,,0,0,1124267.37,,2278536.853,1918434.125,1095691.018,2389386.8,,1093126.379,,1791946.997,1116921.104,573046.9738,798647.4375,,1673222.125,1918434.125,416772.5625,1575597.125,,666303.25,,1237139.625,1001002.313,387687.125,1,,1,1,1,1,,1,,1,1,1,High,Not Found,High,Peak Found,High,High,Not Found,Peak Found,Not Found,Peak Found,Peak Found,Peak Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,A0A0G2K8T0,Ceramidase OS=Rattus norvegicus OX=10116 GN=Asah1 PE=1 SV=1,0,8.803,7,2,4,2,428,48.3,9.17,,,4.13,4.16,1.71,2.21,,,,,,,,,1,1,1,1,,,,,,,,,1,1,1,1,,,,,,,0,0,1143177.019,,,554573.4375,4794130.563,2576923.572,339507.9803,,367220.6918,,909116.7948,334254.3135,812080.3125,,,554573.4375,1823563.438,1699261.656,245076.25,,222060.2188,,814764.8125,226135.2031,2,,,1,2,2,1,,1,,2,1,Peak Found,Not Found,High,High,High,High,Peak Found,Not Found,Peak Found,Not Found,Peak Found,Peak Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,P83953,Importin subunit alpha-5 OS=Rattus norvegicus OX=10116 GN=Kpna1 PE=1 SV=1,0,8.769,3,1,3,1,538,60.1,4.97,3.27,,3.13,,,2.81,,,,,,,1,,1,,,1,,,,,,,1,,1,,,1,,,,,,,0,0,859557.265,,2398740.526,1161490.75,538750.8869,1171990.886,,,533015.7676,1326052.623,,,610604.9375,,1761492.563,1161490.75,204926.9219,772828.1875,,,322317.3438,915491.5,,,1,,2,1,1,1,,,1,1,,,High,Not Found,High,Peak Found,Peak Found,High,Not Found,Not Found,Peak Found,Peak Found,Not Found,Not Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,P10252,CD48 antigen OS=Rattus norvegicus OX=10116 GN=Cd48 PE=1 SV=1,0,8.763,8,1,2,1,240,27.7,7.83,,,2.49,,,,,,,,,3.7,,,1,,,,,,,,,1,,,1,,,,,,,,,1,0,0,470933.4662,,2812987.589,2193263,,,802867.2548,557179.408,812899.6191,,,1144633.291,334537.6875,,2065691,2193263,,,579555.4375,339622.625,491564.5313,,,774386.0625,1,,1,1,,,1,1,1,,,1,Peak Found,Not Found,High,Peak Found,Not Found,Not Found,Peak Found,Peak Found,Peak Found,Not Found,Not Found,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,E9PTA4,ADAM metallopeptidase domain 9 OS=Rattus norvegicus OX=10116 GN=Adam9 PE=1 SV=2,0,8.753,5,3,3,3,845,92.3,7.47,,,5.68,3.09,,,,,,,,,,,2,1,,,,,,,,,,,2,1,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Found,Not Found,High,High,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,D3ZK73,Cullin 4B OS=Rattus norvegicus OX=10116 GN=Cul4b PE=1 SV=1,0,8.741,4,2,3,2,971,110.7,8.44,,,,,4.18,4.01,,,,,,,,,,,2,1,,,,,,,,,,,2,1,,,,,,,0,0,,,,2019816.125,5978388.978,4576075.706,3186095.577,3999718.511,3580772.368,,,5058058.374,,,,2019816.125,2274024.75,3017532.25,2299905.75,2437984.75,2165311.25,,,3421960.5,,,,1,1,1,1,1,1,,,1,Not Found,Not Found,Not Found,Peak Found,High,High,Peak Found,Peak Found,Peak Found,Not Found,Not Found,Peak Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,A0A0G2KA71,Nectin cell adhesion molecule 2 OS=Rattus norvegicus OX=10116 GN=Nectin2 PE=1 SV=1,0,8.716,5,1,2,1,467,50.7,5.48,,,4.56,6.05,,,,,,,,,,,1,1,,,,,,,,,,,1,1,,,,,,,,,0,0,1577997.864,,1283317.472,1805806.25,,869405.0943,,,1120294.454,,,690463.7471,1120964.625,,942392.125,1805806.25,,573298.625,,,677447.75,,,467123.8438,1,,1,1,,1,,,1,,,1,Peak Found,Not Found,High,High,Not Found,Peak Found,Not Found,Not Found,Peak Found,Not Found,Not Found,Peak Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,A0A0G2K4B0,"G protein-coupled receptor, class C, group 5, member B OS=Rattus norvegicus OX=10116 GN=Gprc5b PE=1 SV=1",0,8.678,10,2,3,2,402,45,8.54,,,7.65,4.57,,,,,,,,,,,2,1,,,,,,,,,,,2,1,,,,,,,,,0,0,5144806.311,,5000255.657,3521931.375,3577651.243,208395.393,,,,2368963.223,2533445.699,2758109.07,3654723.5,,3671890.75,3521931.375,1360846.125,137419.0156,,,,1635505,2270514,1865961.125,1,,2,2,1,1,,,,1,1,1,Peak Found,Not Found,High,High,Peak Found,Peak Found,Not Found,Not Found,Not Found,Peak Found,Peak Found,Peak Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,Q9ESS6,Basal cell adhesion molecule OS=Rattus norvegicus OX=10116 GN=Bcam PE=2 SV=1,0,8.671,6,3,11,3,624,67.5,5.78,1.78,,1.8,1.75,2.72,6.49,1.67,1.82,1.71,,1.73,1.7,1,,1,1,1,2,1,1,1,,1,1,1,,1,1,1,2,1,1,1,,1,1,0,0,3076327.109,1736689.175,2330402.602,3763739.75,6672094.811,7252083.67,5428244.039,5995006.894,6961872.298,7952096.373,5364115.999,7557522.631,2185334.938,844045.1875,1711309.25,3763739.75,2537892.531,4782131.625,3918416.563,3654191,4209879.563,5490036,4807405.375,5112939,2,2,1,2,3,3,2,2,2,1,2,2,High,Peak Found,High,High,High,High,High,High,High,Peak Found,High,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,Q3KR97,Brain-specific angiogenesis inhibitor 1-associated protein 2-like protein 1 OS=Rattus norvegicus OX=10116 GN=Baiap2l1 PE=1 SV=1,0,8.645,4,1,5,1,516,57.4,8.84,3.09,,6.98,,2.7,3.23,,,,,,,1,,2,,1,1,,,,,,,1,,1,,1,1,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,Not Found,High,Not Found,High,High,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,A0A0H2UHQ3,Microtubule-associated protein 1S OS=Rattus norvegicus OX=10116 GN=Map1s PE=1 SV=1,0,8.64,4,1,1,1,968,102.4,7.11,,,,,,6.5,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,0,0,,,,,,843792.2345,,,,,,,,,,,,556409.125,,,,,,,,,,,,1,,,,,,,Not Found,Not Found,Not Found,Not Found,Not Found,High,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,Q5BK81,Prostaglandin reductase 2 OS=Rattus norvegicus OX=10116 GN=Ptgr2 PE=2 SV=2,0,8.628,9,2,3,2,351,38.1,5.54,5.78,,,,,4.26,,,,,,,2,,,,,1,,,,,,,2,,,,,1,,,,,,,0,0,,,,,1470759.204,2931678.201,,,,,,,,,,,559438.8125,1933192.125,,,,,,,,,,,1,1,,,,,,,High,Not Found,Not Found,Not Found,Peak Found,High,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,F1LVL2,Inducible T-cell co-stimulator ligand OS=Rattus norvegicus OX=10116 GN=Icoslg PE=1 SV=3,0,8.601,9,3,6,3,307,34.8,6.16,2.46,,,,6.18,5.41,2.23,,,,,,1,,,,2,2,1,,,,,,1,,,,2,2,1,,,,,,0,0,102880369.1,24024048.85,67687605.58,57552683.44,32313732.46,81841296.62,2029738.61,2929212.912,1179936.957,,1690310.364,1378348.457,73083276.56,11675884.84,49705757.05,57552683.44,12291309.19,53967365.88,1465181.25,1785469.75,713513.875,,1514882.813,932502.875,3,2,2,2,3,3,1,3,1,,2,1,High,Peak Found,Peak Found,Peak Found,High,High,High,Peak Found,Peak Found,Not Found,Peak Found,Peak Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,B4F7B2,Transcription initiation factor TFIID subunit 10 OS=Rattus norvegicus OX=10116 GN=Taf10 PE=1 SV=1,0,8.58,11,1,1,1,218,21.8,6.55,,,,,,4.78,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Found,Not Found,Not Found,Not Found,Not Found,High,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,P62329,Thymosin beta-4 OS=Rattus norvegicus OX=10116 GN=Tmsb4x PE=1 SV=2,0,8.574,27,1,30,1,44,5.1,5.06,8.55,12.97,2.73,5.23,13.8,14.83,5.59,2.92,5.46,5.87,2.97,2.81,3,5,1,2,5,5,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,155765170.6,138502692.3,35708289.58,17586494,268344929.4,284039814.7,53817542.81,51147283.1,51556060.8,38788191.64,34303310.51,35095321.87,110651129.5,67313444.75,26222046.88,17586494,102071480,187300070.3,38848576,31176268,31176212,26778922,30743168,23743262,2,2,2,1,2,2,1,1,1,1,2,1,High,High,High,High,High,High,High,High,High,High,High,High,1,Met-loss+Acetyl [N-Term],,,,,,,,,,,,
FALSE,High,Master Protein,F1LSM5,Nck-associated protein 1 OS=Rattus norvegicus OX=10116 GN=Nckap1 PE=1 SV=3,0,8.499,3,2,2,2,1093,124.5,6.64,,,,3.45,,,,,,3.36,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,0,0,491305.5108,,1477198.213,2144201,,,,,1692840.7,506990.3471,,,349009.4063,,1084766.625,2144201,,,,,1023669.375,350020.3125,,,1,,1,1,,,,,1,1,,,Peak Found,Not Found,Peak Found,High,Not Found,Not Found,Not Found,Not Found,Peak Found,High,Not Found,Not Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,D4A4T7,Desmoglein 1 OS=Rattus norvegicus OX=10116 GN=Dsg1 PE=4 SV=3,0,8.496,4,4,18,4,1039,112.5,4.88,6.73,,7.09,6.86,,,2.2,,12.04,,4.66,1.88,3,,3,3,,,1,,5,,2,1,3,,2,2,,,1,,3,,2,1,0,0,10225763.72,12681154.5,10457092.61,6482944.094,7765645.955,6182700.47,7695438.49,5485547.919,12192406.41,3149181.066,11068832.73,5621504.7,7264090.563,6163145.125,7679067.688,6482944.094,2953851.141,4076964.469,5555007,3343655.844,7372810.125,2174158.438,9920062.5,3803152.438,4,4,4,3,4,4,3,4,4,3,4,4,High,Peak Found,High,High,Peak Found,Peak Found,High,Peak Found,High,Peak Found,High,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,Q4QQV4,"Histidine--tRNA ligase, cytoplasmic OS=Rattus norvegicus OX=10116 GN=Hars PE=1 SV=1",0,8.474,6,3,6,3,508,57.3,6.11,8.65,,,,2.58,5.23,,,,,,,3,,,,1,2,,,,,,,3,,,,1,2,,,,,,,0,0,9692563.709,3028439.488,966362.3704,4881576.75,4720065.991,13601177.36,11825412.43,1122857.246,696086.3232,4040433.446,1820588.282,675851.5433,6885320.5,1471846.438,709639.125,4881576.75,1795391.188,8968818.25,8536258.063,684425.375,420926.9375,2789468.844,1631639.938,457238.1563,3,2,1,2,2,3,2,1,1,2,2,1,High,Peak Found,Peak Found,Peak Found,High,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,M0RC99,Ras-related protein Rab-5A OS=Rattus norvegicus OX=10116 GN=Rab5a PE=2 SV=1,0,8.468,16,3,13,1,215,23.6,8.15,,,11.89,3.16,1.76,5.19,,,5.61,3.26,2.69,2.51,,,4,1,1,2,,,2,1,1,1,,,3,1,1,1,,,2,1,1,1,0,0,,,2659073.316,1843526.25,1317157.735,1789971.268,,1029064.86,,2343116.726,,1466519.344,,,1952665.5,1843526.25,501012.7813,1180333.625,,627255.25,,1617660.875,,992153.6875,,,1,1,1,1,,1,,1,,1,Not Found,Not Found,High,Peak Found,Peak Found,Peak Found,Not Found,Peak Found,Not Found,Peak Found,Not Found,Peak Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,D4A7U1,Zyxin OS=Rattus norvegicus OX=10116 GN=Zyx PE=1 SV=1,0,8.455,6,2,6,2,564,60.3,6.47,3.16,3.33,,,3.34,7.44,,,3.04,,,,1,1,,,1,2,,,1,,,,1,1,,,1,2,,,1,,,,0,0,1978651.989,,366564.4889,162516.9375,3551660.388,26406687.53,,,,381843.4668,232403.3658,,1405577.875,,269183.1875,162516.9375,1350959.875,17412961.75,,,,263620.3438,208283.5625,,1,,1,1,1,2,,,,1,1,,High,High,Peak Found,Peak Found,High,High,Not Found,Not Found,High,Peak Found,Peak Found,Not Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,Q63474,Epithelial discoidin domain-containing receptor 1 OS=Rattus norvegicus OX=10116 GN=Ddr1 PE=2 SV=1,0,8.45,4,2,2,2,910,101.1,6.54,,,,,,6.6,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,0,0,33334082.51,52973414.38,,6720663,57040802.63,29362809.75,25328978.66,10289520.69,13486094.69,4019355.685,6329357.322,6892550.538,23679580.41,25745514,,6720663,21696848,19362272.63,18283903.38,6271865,8155110,2774917,5672469.875,4663061.188,2,1,,1,1,2,2,2,1,1,2,2,Peak Found,Peak Found,Not Found,Peak Found,Peak Found,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,Q62622,Eukaryotic translation initiation factor 4E-binding protein 1 OS=Rattus norvegicus OX=10116 GN=Eif4ebp1 PE=1 SV=3,0,8.404,32,2,4,2,117,12.4,5.9,3.88,,,,,4.71,,,,,,,2,,,,,2,,,,,,,2,,,,,2,,,,,,,0,0,2504580.627,567493.1206,,,1787711.217,2920782.841,677450.9002,,,531521.4621,418691.2676,410228.8171,1779182.563,275806.3125,,,679999.1719,1926007.563,489022.75,,,366956.3125,375237.7188,277534.7188,2,1,,,2,2,1,,,1,1,1,High,Peak Found,Not Found,Not Found,Peak Found,High,Peak Found,Not Found,Not Found,Peak Found,Peak Found,Peak Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,Q4V898,"RNA-binding motif protein, X chromosome OS=Rattus norvegicus OX=10116 GN=Rbmx PE=1 SV=1",0,8.398,9,3,10,3,390,42.2,10.05,6.65,,,,4.25,15.84,,,,,,,2,,,,2,6,,,,,,,2,,,,2,1,,,,,,,0,0,3715508.645,1934722.934,,222231.75,5171674.929,3450754.133,,,,331451.2566,291007.7655,241047.6896,2639391.25,940291.2188,,222231.75,1967171.563,2275478.5,,,,228830.1406,260805.75,163077.5313,2,3,,1,3,2,,,,1,1,1,High,Peak Found,Not Found,Peak Found,High,High,Not Found,Not Found,Not Found,Peak Found,Peak Found,Peak Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,D3ZUD8,Transmembrane 9 superfamily member OS=Rattus norvegicus OX=10116 GN=Tm9sf3 PE=1 SV=2,0,8.39,6,3,19,3,609,69.9,7.37,2.39,2.04,6.28,2.51,1.98,3.03,8.44,4.89,8.7,3.12,2.81,5.07,1,1,2,1,1,1,3,2,3,1,1,2,1,1,2,1,1,1,3,2,3,1,1,2,0,0,6085782.688,5974285.721,11154629.2,5782787,12901409.62,4511956.548,8414297.689,6684610.645,12483646.21,5646215.655,2533748.919,10168723.95,4323166.25,2903551.875,8191297.125,5782787,4907362.984,2975251.125,6073920.625,4074531.438,7548924.313,3898082.438,2270785.75,6879511.688,2,2,2,1,2,2,3,2,3,2,1,3,High,High,High,High,High,High,High,High,High,High,High,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,B5DFB2,"RB-binding protein 4, chromatin-remodeling factor OS=Rattus norvegicus OX=10116 GN=Rbbp4 PE=1 SV=1",0,8.379,6,2,2,1,425,47.6,4.89,,,,,3.48,3.04,,,,,,,,,,,1,1,,,,,,,,,,,1,1,,,,,,,0,1,2832869.706,713278.2753,,,3858564.606,6612241.292,,,466017.7157,,,,2012389.75,346659.0938,,,1467698.313,4360210.063,,,281803.2813,,,,1,1,,,2,2,,,1,,,,Peak Found,Peak Found,Not Found,Not Found,Peak Found,High,Not Found,Not Found,Peak Found,Not Found,Not Found,Not Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,Q505J8,Phenylalanine--tRNA ligase alpha subunit OS=Rattus norvegicus OX=10116 GN=Farsa PE=1 SV=1,0,8.371,5,2,9,2,508,57.7,8.28,3.61,,3.76,4.6,6.83,15.09,,,,,,,1,,1,1,2,4,,,,,,,1,,1,1,1,2,,,,,,,0,0,2196305.242,356633.415,15932500.65,6604570,3234696.996,4208219.073,255597.0265,,,,534094.0009,453362.6302,1560192.531,173326.7656,11699882.13,6604570,1230395.188,2774962.125,184504.5313,,,,478663.4688,306716.3125,1,1,1,1,1,1,1,,,,1,1,High,Peak Found,High,High,High,High,Peak Found,Not Found,Not Found,Not Found,Peak Found,Peak Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,Q6PEC3,Protein YIF1B OS=Rattus norvegicus OX=10116 GN=Yif1b PE=1 SV=2,0,8.37,14,2,3,2,259,28.4,9.54,,,2.83,3.77,,,,3.21,,,,,,,1,1,,,,1,,,,,,,1,1,,,,1,,,,,0,0,,,1874624.998,850868.5,,,339540.3837,830787.0177,,,,,,,1376613.25,850868.5,,,245099.6406,506397.1563,,,,,,,1,1,,,1,1,,,,,Not Found,Not Found,High,High,Not Found,Not Found,Peak Found,High,Not Found,Not Found,Not Found,Not Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,A0A0G2KAM4,Fascin OS=Rattus norvegicus OX=10116 GN=Fscn1 PE=1 SV=1,0,8.361,5,2,4,2,492,53.8,7.4,,2.81,,,3.12,5.88,,,,,,,,1,,,1,2,,,,,,,,1,,,1,2,,,,,,,0,0,14730371.77,6595053.019,4801611.969,1594919.625,10735093.73,12889508.89,1628982.705,,1212133.437,,948917.8963,1495213.385,10464035.5,3205249.875,3526018.625,1594919.625,4083352.375,8499533.5,1175892.75,,732983.25,,850435.1875,1011566.25,2,2,2,1,2,2,1,,1,,1,1,Peak Found,High,Peak Found,Peak Found,High,High,Peak Found,Not Found,Peak Found,Not Found,Peak Found,Peak Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,Q0H8B9,C-type lectin domain family 2 member D11 OS=Rattus norvegicus OX=10116 GN=Clec2d11 PE=1 SV=1,0,8.358,15,2,2,2,207,23.5,8.43,,,,3.58,,,,,3.33,,,,,,,1,,,,,1,,,,,,,1,,,,,1,,,,0,0,,,916062.3973,944631.9375,,,235813.7224,,529569.9247,431337.2925,,318250.9705,,,672701.8125,944631.9375,,,170223.8125,,320233.625,297790.3125,,215308.3594,,,1,1,,,1,,1,1,,1,Not Found,Not Found,Peak Found,High,Not Found,Not Found,Peak Found,Not Found,High,Peak Found,Not Found,Peak Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,Q5XII0,Mammalian ependymin-related protein 1 OS=Rattus norvegicus OX=10116 GN=Epdr1 PE=1 SV=1,0,8.337,13,2,4,2,224,25.6,7.58,,,,,,,2.62,3.05,2.9,,2.04,,,,,,,,1,1,1,,1,,,,,,,,1,1,1,,1,,0,0,12200515.72,26197605.01,16186894.7,6870609,11087849.34,17167966.52,24010723.57,35791493.24,30168627.9,30131871.5,8280911.484,54837269.83,8666898,12732250.97,11886694,6870609,4217531.5,11320811.97,17332311.56,21816313.94,18243122.63,20802698,7421483.5,37099408,1,2,1,1,1,2,2,2,2,1,1,1,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,High,High,Peak Found,High,Peak Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,Q6JE36,Protein NDRG1 OS=Rattus norvegicus OX=10116 GN=Ndrg1 PE=1 SV=1,0,8.335,8,2,4,2,394,42.9,6.19,,3.42,,,3.56,7.77,,,,,,,,1,,,1,2,,,,,,,,1,,,1,2,,,,,,,0,0,725610.2197,1007974.239,2367570.47,,1521562.633,2986647.012,,,,,,,515452.7813,489883.75,1738603.125,,578763.125,1969439.375,,,,,,,1,1,2,,1,2,,,,,,,Peak Found,High,Peak Found,Not Found,High,High,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,Q5RK27,Solute carrier family 12 member 7 OS=Rattus norvegicus OX=10116 GN=Slc12a7 PE=2 SV=2,0,8.328,1,1,2,1,1083,119.3,6.58,,,3.97,,,,,,,2.5,,,,,1,,,,,,,1,,,,,1,,,,,,,1,,,0,0,,,797415.1378,735857.5625,571720.1093,,,706925.5997,584859.2731,632134.6021,,,,,585574.3125,735857.5625,217467.5625,,,430898.7813,353667.375,436418.4688,,,,,1,1,1,,,1,1,1,,,Not Found,Not Found,High,Peak Found,Peak Found,Not Found,Not Found,Peak Found,Peak Found,High,Not Found,Not Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,B1WC26,N-acetylneuraminate synthase OS=Rattus norvegicus OX=10116 GN=Nans PE=1 SV=1,0,8.324,9,2,4,2,359,40,6.84,,,,6.77,2.54,3.49,,,,,,,,,,2,1,1,,,,,,,,,,2,1,1,,,,,,,0,0,2743107.687,1010448.349,24337685.63,13055745.63,8946841.966,8199686.504,13867763.04,35781085.68,18972580.94,16709706.58,14503644.79,31738169.07,1948625.375,491086.1875,17872150.72,13055745.63,3403147.594,5406995,10010543.38,21809970.13,11472816.13,11536189.5,12998395.25,21472026,1,1,2,2,2,2,2,2,2,2,2,2,Peak Found,Peak Found,Peak Found,High,High,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,Q62951,Dihydropyrimidinase-related protein 4 (Fragment) OS=Rattus norvegicus OX=10116 GN=Dpysl4 PE=1 SV=1,0,8.321,3,1,4,1,564,61,6.77,,3.25,,,4.71,4.34,,,,,,,,1,,,2,1,,,,,,,,1,,,1,1,,,,,,,0,0,,1680131.81,,,1301926.844,,598210.4517,,,,,,,816557.8438,,,495219.3438,,431822.4688,,,,,,,2,,,2,,1,,,,,,Not Found,High,Not Found,Not Found,High,High,Peak Found,Not Found,Not Found,Not Found,Not Found,Not Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,O35964,Endophilin-A2 OS=Rattus norvegicus OX=10116 GN=Sh3gl1 PE=1 SV=1,0,8.315,4,1,2,1,368,41.5,5.6,,,2.23,3.65,,,,,,,,,,,1,1,,,,,,,,,,,1,1,,,,,,,,,0,0,,,2666821.083,1114149.25,,,574090.4601,628242.581,503221.9053,,374412.3801,450092.019,,,1958355,1114149.25,,,414411.2813,382938.4063,304300.8438,,335554.2813,304503.625,,,2,1,,,1,1,1,,1,1,Not Found,Not Found,High,High,Not Found,Not Found,Peak Found,Peak Found,Peak Found,Not Found,Peak Found,Peak Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,Q5RJR8,Leucine-rich repeat-containing protein 59 OS=Rattus norvegicus OX=10116 GN=Lrrc59 PE=1 SV=1,0,8.309,9,2,2,2,307,34.8,9.52,2.6,,,5.09,,,,,,,,,1,,,1,,,,,,,,,1,,,1,,,,,,,,,0,0,3360114.645,,1468945.315,1920782.938,954824.8715,3238639.178,,987236.8402,,1041458.067,487539.5035,1376747.656,2386929.5,,1078706.188,1920782.938,363190.7188,2135606.75,,601759.4375,,719010.6875,436940.5938,931419.875,1,,2,2,1,1,,1,,1,1,1,High,Not Found,Peak Found,High,Peak Found,Peak Found,Not Found,Peak Found,Not Found,Peak Found,Peak Found,Peak Found,1,,,,,,,,,,,,,
