Checked,Protein FDR Confidence: Combined,Master,Accession,Description,Exp. q-value: Combined,Sum PEP Score,Coverage [%],# Peptides,# PSMs,# Unique Peptides,# AAs,MW [kDa],calc. pI,Score Sequest HT: A Sequest HT,Score Sequest HT: B Sequest HT,Score Sequest HT: C Sequest HT,Score Sequest HT: D Sequest HT,Score Sequest HT: E Sequest HT,Score Sequest HT: F Sequest HT,Score Sequest HT: G Sequest HT,Score Sequest HT: H Sequest HT,Score Sequest HT: I Sequest HT,Score Sequest HT: J Sequest HT,Score Sequest HT: K Sequest HT,Score Sequest HT: L Sequest HT,# PSMs (by Search Engine): A Sequest HT,# PSMs (by Search Engine): B Sequest HT,# PSMs (by Search Engine): C Sequest HT,# PSMs (by Search Engine): D Sequest HT,# PSMs (by Search Engine): E Sequest HT,# PSMs (by Search Engine): F Sequest HT,# PSMs (by Search Engine): G Sequest HT,# PSMs (by Search Engine): H Sequest HT,# PSMs (by Search Engine): I Sequest HT,# PSMs (by Search Engine): J Sequest HT,# PSMs (by Search Engine): K Sequest HT,# PSMs (by Search Engine): L Sequest HT,# Peptides (by Search Engine): A Sequest HT,# Peptides (by Search Engine): B Sequest HT,# Peptides (by Search Engine): C Sequest HT,# Peptides (by Search Engine): D Sequest HT,# Peptides (by Search Engine): E Sequest HT,# Peptides (by Search Engine): F Sequest HT,# Peptides (by Search Engine): G Sequest HT,# Peptides (by Search Engine): H Sequest HT,# Peptides (by Search Engine): I Sequest HT,# Peptides (by Search Engine): J Sequest HT,# Peptides (by Search Engine): K Sequest HT,# Peptides (by Search Engine): L Sequest HT,# Protein Pathway Groups,# Razor Peptides,Abundances (Normalized): F1: Sample,Abundances (Normalized): F2: Sample,Abundances (Normalized): F3: Sample,Abundances (Normalized): F4: Sample,Abundances (Normalized): F5: Sample,Abundances (Normalized): F6: Sample,Abundances (Normalized): F7: Sample,Abundances (Normalized): F8: Sample,Abundances (Normalized): F9: Sample,Abundances (Normalized): F10: Sample,Abundances (Normalized): F11: Sample,Abundances (Normalized): F12: Sample,Abundance: F1: Sample,Abundance: F2: Sample,Abundance: F3: Sample,Abundance: F4: Sample,Abundance: F5: Sample,Abundance: F6: Sample,Abundance: F7: Sample,Abundance: F8: Sample,Abundance: F9: Sample,Abundance: F10: Sample,Abundance: F11: Sample,Abundance: F12: Sample,Abundances Count: F1: Sample,Abundances Count: F2: Sample,Abundances Count: F3: Sample,Abundances Count: F4: Sample,Abundances Count: F5: Sample,Abundances Count: F6: Sample,Abundances Count: F7: Sample,Abundances Count: F8: Sample,Abundances Count: F9: Sample,Abundances Count: F10: Sample,Abundances Count: F11: Sample,Abundances Count: F12: Sample,Found in Sample: [S1] F1: Sample,Found in Sample: [S2] F2: Sample,Found in Sample: [S3] F3: Sample,Found in Sample: [S4] F4: Sample,Found in Sample: [S5] F5: Sample,Found in Sample: [S6] F6: Sample,Found in Sample: [S7] F7: Sample,Found in Sample: [S8] F8: Sample,Found in Sample: [S9] F9: Sample,Found in Sample: [S10] F10: Sample,Found in Sample: [S11] F11: Sample,Found in Sample: [S12] F12: Sample,# Protein Groups,Modifications,,,,,,,,,,,,
FALSE,High,Master Protein,F5GYZ5,Superoxide dismutase (Fragment) OS=Homo sapiens OX=9606 GN=SOD2 PE=1 SV=1,0,12.522,26,3,13,3,190,21.1,9.2,,,8.36,7.95,,,3.2,5.44,3.24,3.82,,13.6,,,2,2,,,1,2,1,1,,4,,,2,2,,,1,1,1,1,,3,0,0,2633123.058,2921177.291,8101150.091,9406812.797,1015663.438,,5204660.171,5074766.315,10425681.23,9713452.677,3796805.447,6723010.35,1207279.344,1433868.313,5689627,6968016.813,1015663.438,,3674266.875,3263746.75,5119165,6939967,2474499.25,4265145.25,2,2,1,3,1,,2,1,2,2,1,2,Peak Found,Peak Found,High,High,Peak Found,Not Found,High,High,High,High,Peak Found,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,F8VZX2,Poly(rC)-binding protein 2 OS=Homo sapiens OX=9606 GN=PCBP2 PE=1 SV=1,0,12.323,16,4,8,1,321,33.8,8.24,,2.49,1.81,5.85,3.39,,,,3.25,1.97,,,,1,1,3,1,,,,1,1,,,,1,1,3,1,,,,1,1,,,0,0,,1223295.489,3819071.285,3845065.954,1242621,1965934.039,1731577.21,900458.2188,,2954723.187,1039896.055,2113197.176,,600458.125,2682223,2848200,1242621,749832.9375,1222419.25,579113.875,,2111060,677733.4375,1340633.5,,1,1,1,1,1,1,1,,1,1,1,Not Found,Peak Found,Peak Found,High,High,Peak Found,Peak Found,Peak Found,Not Found,Peak Found,Peak Found,Peak Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,P54709,Sodium/potassium-transporting ATPase subunit beta-3 OS=Homo sapiens OX=9606 GN=ATP1B3 PE=1 SV=1,0,12.302,19,4,13,4,279,31.5,8.35,11.28,7.71,6.44,3.56,6.5,,,,2.46,2.87,,,3,3,2,1,2,,,,1,1,,,3,3,2,1,2,,,,1,1,,,0,0,21519184.42,19800133.79,16931549.73,20165559.82,9872052.375,15319077.16,6317056.178,,12135029,13959355.82,,2114639.066,9866484.125,9718952.875,11891423,14937467.44,9872052.375,5842896.25,4459570.75,,5958480.25,9973535.875,,1341548.25,4,4,3,4,3,3,2,,2,3,,1,High,High,High,High,High,Peak Found,Peak Found,Not Found,High,High,Not Found,Peak Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,A0A7I2YQG2,Ribosomal protein L19 OS=Homo sapiens OX=9606 GN=RPL19 PE=1 SV=1,0,12.297,12,2,11,2,216,25.7,11.27,4.29,,2.98,13.91,3.58,,,,3.36,8.67,,,1,,1,4,1,,,,1,3,,,1,,1,2,1,,,,1,2,,,0,0,2395281.12,2643063.032,9766767.464,16301537.94,1404269.25,,,,2675848.188,7145491.903,,1719928.453,1098229.5,1297355.125,6859429,12075226,1404269.25,,,,1313881.375,5105237,,1091139.875,1,1,1,1,1,,,,1,1,,1,High,Peak Found,High,High,High,Not Found,Not Found,Not Found,High,High,Not Found,Peak Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,P07814,Bifunctional glutamate/proline--tRNA ligase OS=Homo sapiens OX=9606 GN=EPRS1 PE=1 SV=5,0,12.26,4,5,8,5,1512,170.5,7.33,,,5.28,7.76,,,,,3.26,5.76,,,,,2,3,,,,,1,2,,,,,2,3,,,,,1,2,,,0,0,8266189.837,1307338.491,11908366.97,12507603.36,1883407.375,8206948.044,16931418.19,20201960.84,7171337.379,10678544.43,18166149.91,4550279.911,3790024.25,641710.875,8363524.375,9264901.125,1883407.375,3130237.25,11952855.13,12992536,3521233.625,7629495.75,11839459.5,2886743.25,3,1,4,4,2,3,4,3,2,3,2,1,Peak Found,Peak Found,High,High,Peak Found,Peak Found,Peak Found,Peak Found,High,High,Peak Found,Peak Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,Q16394,Exostosin-1 OS=Homo sapiens OX=9606 GN=EXT1 PE=1 SV=2,0,12.157,8,4,8,4,746,86.2,9.04,,,,,,,2.75,3.33,3.15,9.42,,6.52,,,,,,,1,1,1,3,,2,,,,,,,1,1,1,3,,2,0,0,,,5294620.584,3067646.322,1045411.813,980027.4571,5225753.874,5546011.217,2472813.114,4719988.197,937844.4105,6347873.434,,,3718535.75,2272333,1045411.813,373795.2813,3689158.125,3566819.625,1214188.125,3372288.25,611223.125,4027154.625,,,2,2,1,1,2,2,1,2,1,2,Not Found,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,High,High,High,High,Peak Found,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,Q9HCY8,Protein S100-A14 OS=Homo sapiens OX=9606 GN=S100A14 PE=1 SV=1,0,12.146,34,3,7,3,104,11.7,5.24,3.47,,,4.23,14.37,,,,,,,,1,,,1,5,,,,,,,,1,,,1,3,,,,,,,,0,0,7405138.903,1742577.092,2367425.728,5190971.843,18254576.69,7597281.437,577256.6481,1039205.014,1130313.293,2262851.5,1292913.244,772739.3398,3395234.875,855349,1662698.406,3845168.375,18254576.69,2897702.438,407518.4375,668346.4375,555000.6875,1616738.688,842632.8125,490233.5938,3,1,2,2,3,3,1,1,1,2,1,1,High,Peak Found,Peak Found,High,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,A0A494C0G1,Phosphoacetylglucosamine mutase OS=Homo sapiens OX=9606 GN=PGM3 PE=1 SV=1,0,12.107,6,1,4,1,501,55.4,6.42,,,,,,,,2.86,,6.22,,6.74,,,,,,,,1,,1,,2,,,,,,,,1,,1,,1,0,0,,,,1070988.129,,,,1093185.441,988187.8378,1650687.014,,924793.5524,,,,793325.375,,,,703063,485214.9688,1179365.75,,586698.3125,,,,1,,,,1,1,1,,1,Not Found,Not Found,Not Found,Peak Found,Not Found,Not Found,Not Found,High,Peak Found,High,Not Found,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,P13807,"Glycogen [starch] synthase, muscle OS=Homo sapiens OX=9606 GN=GYS1 PE=1 SV=2",0,12.099,7,3,4,3,737,83.7,6.18,,,,,,,,,,18.91,,,,,,,,,,,,4,,,,,,,,,,,,3,,,0,0,,,682508.4846,,353624.0625,,,,,10458096.29,,1048374.313,,,479341.6563,,353624.0625,,,,,7471992.25,,665099.1875,,,1,,1,,,,,3,,1,Not Found,Not Found,Peak Found,Not Found,Peak Found,Not Found,Not Found,Not Found,Not Found,High,Not Found,Peak Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,P58107,Epiplakin OS=Homo sapiens OX=9606 GN=EPPK1 PE=1 SV=3,0,12.055,6,2,3,2,5088,555.3,5.62,,,,,12.5,,,,,,,,,,,,3,,,,,,,,,,,,2,,,,,,,,0,0,,,,,5450611,,,,4432822.561,,,,,,,,5450611,,,,2176582,,,,,,,,1,,,,1,,,,Not Found,Not Found,Not Found,Not Found,High,Not Found,Not Found,Not Found,Peak Found,Not Found,Not Found,Not Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,E9PN41,Tetraspanin-4 (Fragment) OS=Homo sapiens OX=9606 GN=TSPAN4 PE=1 SV=1,0,12.037,36,2,5,2,132,15.2,6.49,,6.23,,3.99,6.87,,,,5.85,6.33,,,,1,,1,1,,,,1,1,,,,1,,1,1,,,,1,1,,,0,0,2849729.584,2622622.335,6720839.329,5276457.972,9317796,,11929524.94,1361287.789,7387753.793,2077593.364,1567130.293,4212320.646,1306592.813,1287321.75,4720202.5,3908491.5,9317796,,8421733,875488.3125,3627497.313,1484377.375,1021348.813,2672338.5,2,1,1,2,2,,1,1,1,1,1,1,Peak Found,High,Peak Found,High,High,Not Found,Peak Found,Peak Found,High,High,Peak Found,Peak Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,Q96QK1,Vacuolar protein sorting-associated protein 35 OS=Homo sapiens OX=9606 GN=VPS35 PE=1 SV=2,0,11.984,5,3,6,3,796,91.6,5.49,2.5,,4.23,3.65,,,,,3.96,7.26,,,1,,1,1,,,,,1,2,,,1,,1,1,,,,,1,2,,,0,0,1200493.359,2679563.339,8376246.84,7672610.951,2436872.063,476967.4236,1852134.108,937514.9341,5038420.252,4952555.289,,940113.4944,550422.75,1315271.406,5882833.875,5683421.5,2436872.063,181921.6094,1307527.25,602946.25,2473939.5,3538450.375,,596417.4375,1,2,3,4,3,1,2,1,2,3,,1,High,Peak Found,High,High,Peak Found,Peak Found,Peak Found,Peak Found,High,High,Not Found,Peak Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,F6SYF8,Dickkopf-related protein 3 OS=Homo sapiens OX=9606 GN=DKK3 PE=1 SV=1,0,11.955,13,3,18,3,364,39.9,4.7,8.09,,8.66,3.65,4.24,,8.62,8.67,2.87,8.4,8.92,12.3,2,,2,1,1,,2,2,1,2,2,3,2,,2,1,1,,2,2,1,2,2,3,0,0,4522532,6190349.885,14737490.24,4113622.352,2962997.25,2413335.994,14221948.19,18402675.97,23569305.54,14649569.72,19872576.65,21753253.01,2073567.906,3038551.125,10350483.75,3047130.875,2962997.25,920477.8906,10040085.5,11835357.56,11572880.59,10466672.75,12951592.25,13800482.06,2,2,2,2,1,1,2,2,3,3,2,3,High,Peak Found,High,High,High,Peak Found,High,High,High,High,High,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,A0A087WUL9,26S proteasome non-ATPase regulatory subunit 13 OS=Homo sapiens OX=9606 GN=PSMD13 PE=1 SV=1,0,11.937,7,2,3,2,377,42.7,5.91,,,,7.06,,,,,,4.31,,,,,,2,,,,,,1,,,,,,2,,,,,,1,,,0,0,,8533449.826,5562720.734,8531290.709,,19086855.26,3610431.779,3630647.314,4797024.327,3952912.212,,2077872.033,,4188668.5,3906828.75,6319481.25,,7279976.063,2548810,2334987,2355410.5,2824235.75,,1318222.875,,1,2,2,,2,1,1,1,1,,1,Not Found,Peak Found,Peak Found,High,Not Found,Peak Found,Peak Found,Peak Found,Peak Found,High,Not Found,Peak Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,P30043,Flavin reductase (NADPH) OS=Homo sapiens OX=9606 GN=BLVRB PE=1 SV=3,0,11.88,7,1,11,1,206,22.1,7.65,,3.6,3.72,6.69,2.97,,3.59,3.55,3.4,3.67,3.58,3.43,,1,1,2,1,,1,1,1,1,1,1,,1,1,1,1,,1,1,1,1,1,1,0,0,,3230588.669,4561099.718,3053934.471,1729653.375,495929.8047,5921787.833,3604585.322,7623396.456,5256386.78,2134124.649,4450969.14,,1585743.781,3203366.906,2262176.063,1729653.375,189154.1094,4180528.25,2318225.688,3743201.375,3755528.75,1390877.125,2823739.5,,1,1,1,1,1,1,2,2,1,1,1,Not Found,High,High,High,High,Peak Found,High,High,High,High,High,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,Q96EY5,Multivesicular body subunit 12A OS=Homo sapiens OX=9606 GN=MVB12A PE=1 SV=1,0,11.873,18,3,5,3,273,28.8,8.91,,,3.48,6.56,3.04,2.66,,,,,,,,,1,2,1,1,,,,,,,,,1,2,1,1,,,,,,,0,0,6190047.579,5259522.37,4021694.474,1979717.735,3884963.75,27511354.67,5902053.632,6412603.062,1450124.988,5231939.625,6114712.337,5642460.08,2838119,2581651.75,2824530,1466459.125,3884963.75,10493190.25,4166596.75,4124152.938,712033,3738062,3985153.125,3579633.313,2,1,1,1,2,2,1,2,1,1,2,2,Peak Found,Peak Found,High,High,High,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,Q86VP6,Cullin-associated NEDD8-dissociated protein 1 OS=Homo sapiens OX=9606 GN=CAND1 PE=1 SV=2,0,11.864,5,4,7,4,1230,136.3,5.78,,,10.31,2.73,,,,5.16,,,,2.57,,,3,1,,,,2,,,,1,,,3,1,,,,2,,,,1,0,0,4971440.08,,5135389.444,4532552.646,2196997.875,3137680.149,5888025.513,9243808.291,7176538.659,1002460.201,,6221039.355,2279390.969,,3606704,3357449.938,2196997.875,1196752.219,4156693.5,5944992.813,3523787.531,716227.375,,3946689.813,2,,2,2,2,2,2,3,3,1,,3,Peak Found,Not Found,High,High,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,Not Found,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,Q9ULV4,Coronin-1C OS=Homo sapiens OX=9606 GN=CORO1C PE=1 SV=1,0,11.781,11,3,5,3,474,53.2,7.08,,,,3.27,,,2.23,3.28,3.54,3.75,,,,,,1,,,1,1,1,1,,,,,,1,,,1,1,1,1,,,0,0,,,1019587.5,4525492.406,1959268.75,,4175612.003,3044366.228,5957651.236,2023478.048,1465220.387,2330656.052,,,716080.125,3352220.125,1959268.75,,2947803,1957930.625,2925295.625,1445713.625,954930.875,1478591.594,,,1,2,2,,2,2,3,1,1,2,Not Found,Not Found,Peak Found,High,Peak Found,Not Found,High,High,High,High,Peak Found,Peak Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,E9PDF6,Unconventional myosin-Ib OS=Homo sapiens OX=9606 GN=MYO1B PE=1 SV=1,0,11.742,4,3,3,3,1107,128.4,9.31,,,,9.13,,,,,,,,,,,,3,,,,,,,,,,,,3,,,,,,,,,0,0,1250125.213,1811242.141,1005332.492,4646665.916,718589.6875,3383955.549,,,,,,,573178.8125,889053.4375,706068.5,3441978.375,718589.6875,1290684.875,,,,,,,1,1,1,3,1,1,,,,,,,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,Q9BYE4,Small proline-rich protein 2G OS=Homo sapiens OX=9606 GN=SPRR2G PE=3 SV=1,0,11.727,67,3,4,2,73,8.2,7.96,,,,2.43,9.83,,,,,,,,,,,1,3,,,,,,,,,,,1,3,,,,,,,,0,1,,2010591.966,2278803.935,5605529.07,40778397.13,3304330.917,,,,16169578.69,2890577.565,,,986904.875,1600457.25,4152248.125,40778397.13,1260315,,,,11552673,1883881.625,,,1,1,2,3,1,,,,1,1,,Not Found,Peak Found,Not Found,Peak Found,High,Not Found,Not Found,Not Found,Not Found,Peak Found,Peak Found,Not Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,C9JIZ6,Prosaposin OS=Homo sapiens OX=9606 GN=PSAP PE=1 SV=2,0,11.725,8,4,9,4,527,58.4,5.17,,,3.23,7.4,,,,1.74,6.27,,1.81,1.79,,,1,3,,,,1,2,,1,1,,,1,2,,,,1,2,,1,1,0,0,26374256.68,39821702.69,61652576.25,30730849.68,14814780.63,23008924.16,33146386.17,44944321.76,56261088.65,34243310.19,49390289.69,47611849.52,12092520.78,19546597.81,43300044.88,22763616.31,14814780.63,8775904.406,23399927.13,28905150.5,27625033.75,24465805.38,32189227.63,30205435.25,4,5,6,6,4,3,5,6,5,5,6,6,Peak Found,Peak Found,High,High,Peak Found,Peak Found,Peak Found,High,High,Peak Found,High,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,K7ELL7,Glucosidase 2 subunit beta OS=Homo sapiens OX=9606 GN=PRKCSH PE=1 SV=1,0,11.708,6,2,5,2,535,60.2,4.41,,,4.5,,,,,4.51,4.23,,,3.04,,,1,,,,,2,1,,,1,,,1,,,,,2,1,,,1,0,0,3183351.498,2996350.399,6877912.275,4952627.401,2723279.125,9379976.311,1429997.187,124648961.1,5150301.4,2498751.045,1642089.125,3709932.433,1459557.5,1470767.25,4830518.5,3668616.75,2723279.125,3577645.563,1009516.688,80165788.25,2528874.813,1785281.75,1070201.875,2353618.375,1,1,2,1,2,3,1,2,2,1,1,2,Peak Found,Peak Found,High,Peak Found,Peak Found,Peak Found,Peak Found,High,High,Peak Found,Peak Found,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,P62701,"40S ribosomal protein S4, X isoform OS=Homo sapiens OX=9606 GN=RPS4X PE=1 SV=2",0,11.655,13,2,5,2,263,29.6,10.15,,,7.64,8.51,4.58,,,,,,,,,,2,2,1,,,,,,,,,,2,2,1,,,,,,,,0,0,3001251.868,1036359.962,14909770.57,23126443.11,3887742.375,4106616.612,4324966.331,1345489.915,2904477.826,13217434.68,6380915.163,1376345.46,1376065.344,508700.2813,10471480.25,17130716.63,3887742.375,1566317.25,3053240.75,865328.1875,1426141.938,9443455.75,4158646,873167.375,2,1,2,2,2,1,1,1,1,2,1,1,Peak Found,Peak Found,High,High,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,A0A2U3TZL5,CD59 glycoprotein (Fragment) OS=Homo sapiens OX=9606 GN=CD59 PE=1 SV=1,0,11.631,20,2,20,2,120,13.3,6.25,9.4,7.7,6.8,6.86,10.54,9.35,3.03,2.34,3.4,0,,3.33,3,2,2,2,3,3,1,1,1,1,,1,2,2,2,1,2,2,1,1,1,1,,1,0,0,69059463.48,91071749.55,113489107.5,84001374.02,71016841.75,88233796.27,48324194.64,13097499,52484244.95,56361873.15,17383049.53,23401514.19,31663565.25,44702831.38,79706052,62223305.5,71016841.75,33653523.13,34114809,8423426.25,25770547.16,40268847,11329088,14846155.5,2,2,2,2,2,2,1,1,2,1,1,1,High,High,High,High,High,High,High,High,High,High,Peak Found,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,P27708,CAD protein OS=Homo sapiens OX=9606 GN=CAD PE=1 SV=3,0,11.625,2,2,2,2,2225,242.8,6.46,,,,11.49,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,0,0,,,,1703830.676,,,,,,,,,,,,1262098.125,,,,,,,,,,,,1,,,,,,,,,Not Found,Not Found,Not Found,High,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,P43007,Neutral amino acid transporter A OS=Homo sapiens OX=9606 GN=SLC1A4 PE=1 SV=1,0,11.618,8,2,7,2,532,55.7,6.25,9.19,2.64,,4.61,7.93,3.3,,,,,,,2,1,,1,2,1,,,,,,,1,1,,1,2,1,,,,,,,0,0,2952866.954,4059189.463,14036313.58,12702565.43,1438220.5,5907939.912,,,,,,,1353881,1992464.875,9858031,9409317.625,1438220.5,2253365.5,,,,,,,1,1,1,1,1,1,,,,,,,High,High,Peak Found,High,High,High,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,P01034,Cystatin-C OS=Homo sapiens OX=9606 GN=CST3 PE=1 SV=1,0,11.558,23,3,14,3,146,15.8,8.75,,,6.17,,4.21,3.29,7.21,3.28,7.07,7.02,3.96,7.24,,,2,,1,1,2,1,2,2,1,2,,,2,,1,1,2,1,2,2,1,2,0,0,10157727.88,5538080.117,10645248.13,4584364.41,6833097.938,9160216.701,9823285.452,18578730.01,19564379.54,6483995.107,13409048.14,12065968.06,4657289,2718382.625,7476406.5,3395829.063,6833097.938,3493826.375,6934818.25,11948583.63,9606402.188,4632617.625,8739104.5,7654771.25,3,2,3,3,4,3,4,3,4,3,4,3,Peak Found,Peak Found,High,Peak Found,High,High,High,High,High,High,High,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,A0A7I2U302,Atriopeptidase OS=Homo sapiens OX=9606 GN=MME PE=1 SV=1,0,11.548,3,2,5,2,780,89,6.14,,,6.67,7.42,2.67,,,,,,,,,,2,2,1,,,,,,,,,,2,2,1,,,,,,,,0,0,2054351.09,3086678.125,1280223.051,5248926.692,1402551.672,432631.2643,433775.8627,13818266.19,,427564.225,9941696.029,,941914.0625,1515104.875,899130.5625,3888097.938,1402551.672,165011.2188,306227.1563,8886975,,305481.6563,6479320.5,,1,1,1,2,2,1,1,1,,1,1,,Peak Found,Peak Found,High,High,High,Peak Found,Peak Found,Peak Found,Not Found,Peak Found,Peak Found,Not Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,Q16772,Glutathione S-transferase A3 OS=Homo sapiens OX=9606 GN=GSTA3 PE=1 SV=3,0,11.458,9,1,11,1,222,25.3,9.2,7.18,,7.7,6.6,,2.37,4.28,5.02,2.43,,2.79,,2,,2,2,,1,1,1,1,,1,,1,,1,1,,1,1,1,1,,1,,0,0,1892768.151,4234723.662,10110312.12,3640853.525,2857533.75,845686.8852,9010531.584,5589528.061,7661944.928,7807815.448,2928927.881,6106355.542,867828.75,2078626.344,7100708.438,2696931.375,2857533.75,322556.0313,6361048.875,3594806.719,3762129.25,5578447.063,1908875.75,3873933.25,1,1,1,1,1,1,1,1,1,1,1,1,High,Peak Found,High,High,Peak Found,High,High,High,High,Peak Found,High,Peak Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,E9PNQ8,Thy-1 antigen (Fragment) OS=Homo sapiens OX=9606 GN=THY1 PE=1 SV=1,0,11.391,24,3,5,3,165,18.2,9.16,,3.36,5.34,5.64,2.75,,,,,,,,,1,1,2,1,,,,,,,,,1,1,1,1,,,,,,,,0,0,1615323.662,5379299.474,8403317.882,5710265.672,5127880,7801655.168,2170893.733,,3084121.681,1047674.509,,1639749.63,740621.25,2640444.688,5901846.5,4229830.875,5127880,2975653.25,1532557.875,,1514349.75,748531.625,,1040273.625,1,3,3,2,2,2,2,,2,1,,1,Peak Found,High,High,High,High,Peak Found,Peak Found,Not Found,Peak Found,Peak Found,Not Found,Peak Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,O75874,Isocitrate dehydrogenase [NADP] cytoplasmic OS=Homo sapiens OX=9606 GN=IDH1 PE=1 SV=2,0,11.349,11,4,9,4,414,46.6,7.01,,,9.43,2.42,,,3.54,3.13,3.38,2.36,,3.5,,,3,1,,,1,1,1,1,,1,,,3,1,,,1,1,1,1,,1,0,0,7697629.561,1663714.233,9537559.477,6664173.234,3679312.125,2879099.357,10457099.45,7527895.634,9517258.727,7354130.318,1057843.235,9089498.363,3529341,816638.9375,6698450.875,4936429.813,3679312.125,1098126.125,7382263.75,4841433.75,4673116,5254302.813,689430.1875,5766469,2,1,3,3,2,1,3,2,2,3,1,3,Peak Found,Peak Found,High,High,Peak Found,Peak Found,High,High,High,High,Peak Found,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,Q13200,26S proteasome non-ATPase regulatory subunit 2 OS=Homo sapiens OX=9606 GN=PSMD2 PE=1 SV=3,0,11.292,3,2,6,2,908,100.1,5.2,,,6.14,5.94,,,2.42,,,3.56,,,,,2,2,,,1,,,1,,,,,2,2,,,1,,,1,,,0,0,1086742.713,4985571.655,7404147.036,5147444.092,540523.1875,,2362318.073,,1476717.739,3452844.775,,936736.7843,498268.4063,2447182.25,5200105.469,3812925.563,540523.1875,,1667695.25,,725090.4375,2466952.75,,594275.2188,1,1,3,2,1,,2,,1,2,,2,Peak Found,Peak Found,High,High,Peak Found,Not Found,High,Not Found,Peak Found,High,Not Found,Peak Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,P61353,60S ribosomal protein L27 OS=Homo sapiens OX=9606 GN=RPL27 PE=1 SV=2,0,11.202,29,3,7,3,136,15.8,10.56,,,10.2,15.09,,,,,,,,,,,3,4,,,,,,,,,,,2,3,,,,,,,,,0,0,,432265.4603,9990329.013,20090060.56,446240.5938,1015439.114,,1383603.761,,7457794.188,1615890.277,2119937.197,,212178.75,7016441.5,14881542,446240.5938,387301.75,,889840.4375,,5328367.5,1053127.25,1344909.438,,1,3,3,1,1,,1,,3,1,2,Not Found,Peak Found,High,High,Peak Found,Peak Found,Not Found,Peak Found,Not Found,Peak Found,Peak Found,Peak Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,Q99832,T-complex protein 1 subunit eta OS=Homo sapiens OX=9606 GN=CCT7 PE=1 SV=2,0,11.173,5,2,5,2,543,59.3,7.65,,,3.3,2.9,,,2.47,,,6.04,,,,,1,1,,,1,,,2,,,,,1,1,,,1,,,2,,,0,0,1189769.736,2355395.631,69762020.42,7802524.183,865030.25,,2288996.87,,,2073478.424,1284040.155,1105638.835,545506,1156152.75,48995497,5779653.625,865030.25,,1615933.625,,,1481437.375,836849.9375,701428.375,1,1,2,3,1,,1,,,1,1,1,Peak Found,Peak Found,High,High,Peak Found,Not Found,High,Not Found,Not Found,High,Peak Found,Peak Found,1,,,,,,,,,,,,,
